index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
39,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
40,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
41,45,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
42,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
43,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
44,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
45,55,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
46,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
47,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
48,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
49,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
50,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
51,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
52,54,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
53,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
54,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
55,53,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
56,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
57,55,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
58,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
59,54,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
60,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
61,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
62,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
63,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
64,53,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
65,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
66,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
67,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
68,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
69,53,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
70,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
71,55,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
72,53,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
73,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
74,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
75,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
76,48,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
77,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
78,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
79,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
80,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
81,48,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
82,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
83,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
84,48,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
85,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
86,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
87,54,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
88,53,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
89,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
90,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
91,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
92,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
93,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
94,48,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
95,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
96,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
97,45,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
98,54,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
99,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
100,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
101,45,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
102,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
103,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
104,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
105,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
106,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
107,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
108,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
109,54,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
110,45,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
111,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
112,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
113,54,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
114,46,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
115,54,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
116,43,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
117,48,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
118,48,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
119,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
120,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
121,53,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
122,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
123,48,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
124,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
125,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
126,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
127,53,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
128,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
129,47,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
130,48,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
131,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
132,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
133,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
134,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
135,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
136,56,Machine 2,0,0,0,3,1,50,-0.0026187830570250144,3
137,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
138,46,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
139,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
140,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
141,52,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
142,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
143,53,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
144,54,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
145,51,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
146,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
147,49,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
148,48,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
149,50,Machine 2,0,0,0,3,0,50,-0.0026187830570250144,3
150,50,Machine 2,1,0,0,3,0,50,-0.0026187830570250144,3
